Date,Open,High,Low,Close,Adj Close,Volume
2025-04-11,1522.472972,1587.538575,1505.001953,1567.149841,1567.149841,14871838812.94
2025-04-12,1567.155744,1666.017574,1546.819521,1643.528527,1643.528527,12110995012.86
2025-04-13,1643.501103,1648.286735,1564.838822,1596.685753,1596.685753,13909890792.14
2025-04-14,1596.881849,1689.857546,1596.086509,1622.769898,1622.769898,16518325094.07
2025-04-15,1622.771893,1659.836193,1585.229082,1588.632458,1588.632458,13175452875.3
2025-04-16,1589.031015,1610.782098,1540.033772,1578.105374,1578.105374,15339621550.62
2025-04-17,1578.014209,1615.306838,1564.195739,1582.548302,1582.548302,11312160795.83
2025-04-18,1582.397193,1599.416820,1573.903914,1588.924673,1588.924673,7123507323.17
2025-04-19,1588.969781,1629.051519,1585.472985,1612.922809,1612.922809,7168138699.95
2025-04-20,1612.966114,1618.436765,1566.691524,1587.514228,1587.514228,7642784468.77
2025-04-21,1587.460958,1656.119576,1566.147515,1579.734556,1579.734556,15403785610.72
2025-04-22,1579.815214,1773.639202,1542.000323,1757.331703,1757.331703,23747917554.97
2025-04-23,1757.196538,1829.709977,1746.924013,1796.104189,1796.104189,22904644755.89
2025-04-24,1795.979481,1801.691415,1724.740780,1769.831687,1769.831687,15207402758.94
2025-04-25,1770.003676,1826.696081,1740.331892,1786.634497,1786.634497,17459399280.52
2025-04-26,1786.532953,1839.363010,1781.473877,1821.881156,1821.881156,11926379866.87
2025-04-27,1822.175560,1856.443870,1785.902086,1792.865034,1792.865034,11321944112.9
2025-04-28,1792.446204,1827.482287,1747.726807,1798.851780,1798.851780,17043640437.12
2025-04-29,1798.912177,1842.033113,1782.281259,1799.175657,1799.175657,14734257744.36
2025-04-30,1799.209083,1816.689938,1736.142970,1793.775362,1793.775362,14810431362.32
2025-05-01,1794.041006,1872.939522,1793.151149,1839.221584,1839.221584,15861442721.49
2025-05-02,1839.174820,1869.530089,1814.730423,1842.707828,1842.707828,13570171871.71
2025-05-03,1842.718147,1848.246882,1812.815672,1833.839712,1833.839712,8344452620.45
2025-05-04,1833.647207,1849.998527,1804.495157,1808.594280,1808.594280,8918979887.03
2025-05-05,1808.704900,1832.050726,1783.314820,1819.697500,1819.697500,11389336488.74
2025-05-06,1819.733989,1820.796578,1753.315433,1815.087468,1815.087468,13206516310.18
2025-05-07,1815.018890,1849.658485,1788.687370,1811.606645,1811.606645,50540755038.65
2025-05-08,1811.546337,2222.205568,1809.456922,2206.514675,2206.514675,37777245240.79
2025-05-09,2206.128239,2486.006728,2186.054492,2345.507262,2345.507262,43766026875.04
2025-05-10,2345.760386,2597.543474,2320.235119,2582.422705,2582.422705,30265913403.28
2025-05-11,2582.710545,2603.264463,2441.730832,2510.237906,2510.237906,26496368543.02
2025-05-12,2510.289335,2620.897142,2411.594506,2496.397689,2496.397689,32121858920.52
2025-05-13,2496.337351,2736.890091,2418.325606,2680.129604,2680.129604,33528741589.68
2025-05-14,2680.262238,2721.949912,2549.684994,2610.063121,2610.063121,26602676587.68
2025-05-15,2610.027787,2645.074201,2482.212917,2546.856877,2546.856877,26637688883.37
2025-05-16,2547.058230,2645.607812,2532.027130,2536.297599,2536.297599,21298907762.64
2025-05-17,2536.297568,2537.781807,2449.069438,2475.754470,2475.754470,18830706229.93
2025-05-18,2475.769505,2585.696929,2344.668246,2498.233554,2498.233554,25005164865.17
2025-05-19,2498.800168,2545.461187,2353.426887,2529.166672,2529.166672,27351331811.33
2025-05-20,2529.135086,2585.619918,2446.446752,2524.173212,2524.173212,23453322577.82
2025-05-21,2524.159203,2614.060879,2454.537817,2552.347201,2552.347201,31952904125.33
2025-05-22,2552.766791,2691.102323,2546.434821,2664.157047,2664.157047,26596978352.2
2025-05-23,2664.082045,2731.220808,2504.873585,2526.441981,2526.441981,30536501878.09
2025-05-24,2526.388009,2575.131260,2516.018153,2530.646231,2530.646231,11380899855.94
2025-05-25,2530.890176,2553.869168,2467.880102,2551.763815,2551.763815,14556431364.04
2025-05-26,2551.380764,2598.566655,2530.321570,2564.138418,2564.138418,14936610009.42
2025-05-27,2564.140803,2712.285167,2512.588707,2663.069727,2663.069727,26264200535.87
2025-05-28,2663.010303,2688.742197,2611.160900,2682.212840,2682.212840,19087366067.61
2025-05-29,2681.843297,2784.752467,2620.982784,2632.654876,2632.654876,27567479810.57
2025-05-30,2632.836020,2648.260678,2510.163910,2529.943648,2529.943648,24599403942.53
2025-05-31,2529.834080,2550.483654,2484.215616,2529.087378,2529.087378,13992843764.89
2025-06-01,2529.096604,2547.772962,2472.540795,2536.266309,2536.266309,13287852481.91
2025-06-02,2536.184928,2615.515700,2477.292798,2607.097499,2607.097499,16744168823.55
2025-06-03,2607.197600,2652.418777,2582.250536,2593.280259,2593.280259,18291179016.33
2025-06-04,2593.482654,2677.970546,2585.737715,2608.643033,2608.643033,18621211034.52
2025-06-05,2608.607257,2640.604108,2395.753691,2416.285592,2416.285592,26194462736.91
2025-06-06,2416.454987,2530.391861,2387.608752,2477.194810,2477.194810,19407449564.6
2025-06-07,2477.183281,2543.048766,2459.137209,2526.505394,2526.505394,11664303387.31
2025-06-08,2526.193393,2547.467046,2493.920142,2510.787000,2510.787000,12097170202.77
2025-06-09,2510.838095,2693.806539,2479.867906,2681.517195,2681.517195,20605172559.53
2025-06-10,2681.285329,2824.808013,2658.677145,2813.517472,2813.517472,35555755055.15
2025-06-11,2813.739746,2877.629290,2746.459938,2773.529320,2773.529320,30705408053.77
2025-06-12,2773.597813,2784.262794,2619.966554,2651.795239,2651.795239,25924959612.73
2025-06-13,2651.915561,2651.915561,2443.962715,2579.486039,2579.486039,37986747138.47
2025-06-14,2579.721514,2580.158154,2491.490682,2533.444192,2533.444192,14285000472.85
2025-06-15,2533.183298,2558.677690,2493.204522,2546.837159,2546.837159,13961893827.76
2025-06-16,2547.226896,2680.087595,2517.145274,2540.605066,2540.605066,22792449577.22
2025-06-17,2540.314378,2617.901408,2456.648929,2510.761492,2510.761492,25653232897.12
2025-06-18,2510.816810,2546.627482,2469.050219,2524.301531,2524.301531,19873957904.83
2025-06-19,2524.403941,2546.769610,2486.101916,2521.653670,2521.653670,12782730709.36
2025-06-20,2521.526318,2569.014593,2371.474476,2407.304276,2407.304276,22592586688.09
2025-06-21,2407.347755,2448.411655,2222.812610,2300.495639,2300.495639,16108791761.83
2025-06-22,2298.842669,2313.852947,2116.681481,2228.213145,2228.213145,28458151601.48
2025-06-23,2228.484704,2434.239819,2191.418249,2421.824891,2421.824891,26247439428.72
2025-06-24,2421.830561,2481.222919,2379.569415,2448.008860,2448.008860,19539047009.43
2025-06-25,2448.737381,2468.677898,2394.607414,2419.310248,2419.310248,17158118624.58
2025-06-26,2419.154812,2519.619838,2399.533938,2416.146700,2416.146700,18300413888.04
2025-06-27,2416.023086,2463.154698,2386.324961,2423.866844,2423.866844,15309834969.7
2025-06-28,2423.925399,2448.191630,2407.761721,2437.109487,2437.109487,8273074809.28
2025-06-29,2437.114832,2523.320653,2417.625359,2500.960035,2500.960035,12500580478.82
2025-06-30,2500.605391,2521.720459,2438.054914,2486.464333,2486.464333,16859727663.03
2025-07-01,2486.428479,2500.591903,2389.815819,2405.792840,2405.792840,15025451795.54
2025-07-02,2405.857522,2616.783620,2378.393527,2571.335495,2571.335495,22792512024.56
2025-07-03,2570.796551,2635.192120,2558.582540,2591.007274,2591.007274,20873559425.27
2025-07-04,2590.845629,2601.119546,2475.754878,2508.518201,2508.518201,17222740208.98
2025-07-05,2508.095940,2529.842361,2489.002426,2517.280021,2517.280021,9289382302.08
2025-07-06,2517.280050,2603.064593,2505.370808,2571.236478,2571.236478,13190436110.06
2025-07-07,2571.395255,2589.324946,2517.903573,2543.013249,2543.013249,18440266946.97
2025-07-08,2542.972745,2626.664454,2525.437788,2615.505759,2615.505759,17537487205.94
2025-07-09,2615.505759,2794.518602,2591.946913,2770.777634,2770.777634,27229452848.56
2025-07-10,2770.737301,2995.152156,2757.266597,2954.845218,2954.845218,33929201260.58
2025-07-11,2954.832779,3038.141150,2916.956467,2957.886198,2957.886198,36226558862.52
2025-07-12,2958.333774,2979.779932,2907.193557,2942.911663,2942.911663,16317198253.87
2025-07-13,2942.853579,3016.393465,2938.736541,2973.358989,2973.358989,17361753131.37
2025-07-14,2973.225148,3079.985511,2965.323790,3013.350859,3013.350859,36349290556.46
2025-07-15,3013.293577,3142.427222,2934.371234,3139.889718,3139.889718,39013656111.94
2025-07-16,3139.889718,3422.603010,3102.477843,3371.506723,3371.506723,46771354460.72
2025-07-17,3371.506723,3521.685407,3315.998936,3476.784398,3476.784398,47532846792.64
2025-07-18,3476.123922,3674.855298,3463.386221,3549.016245,3549.016245,59198465810.11
2025-07-19,3548.925997,3608.275730,3512.973095,3595.273669,3595.273669,26031719745.61
2025-07-20,3595.240489,3819.398782,3582.349525,3759.471442,3759.471442,44600451065.6
2025-07-21,3758.920577,3856.767077,3705.353861,3763.371253,3763.371253,42611467662.53
